Year,SMW,Date,Crop_Week,Location,Variety,PDI,Max_Temp,Min_Temp,Max_Humidity,Min_Humidity,No_of_Rainy_Days,Rainfall,Wind_Velocity,Disease,Diesease Severity,Predicted Disease
2023,38,17-09-2023 to 23-09-2023,4,Jabalpur,JS-335,19.57,31.6,24,87,66,2,20.5,2.9,Rhizoctonia Aerial Blight,,
2023,34,20-08-2023 to 26-08-2023,1,Jabalpur,JS-335,0,29.9,24.3,87,75,3,25.1,5.3,Anthracnose,,
2023,35,27-08-2023 to 02-09-2023,2,Jabalpur,JS-335,0.67,32.5,24.2,86,61,2,9.2,4.3,Anthracnose,,
2023,36,03-09-2023 to 09-09-2023,3,Jabalpur,JS-335,6.22,32,24.5,88,77,4,158.4,3.9,Anthracnose,,
2023,37,10-09-2023 to 16-09-2023,4,Jabalpur,JS-335,13.33,29.9,24.3,93,81,5,56.6,5.3,Anthracnose,,
2023,38,17-09-2023 to 23-09-2023,5,Jabalpur,JS-335,18.89,31.6,24,87,66,2,20.5,2.9,Anthracnose,,
2023,39,24-09-2023 to 30-09-2023,6,Jabalpur,JS-335,19.56,32.3,23.6,88,65,0,1.4,2.7,Anthracnose,,
2024,35,26-08-2024 to 01-09-2024,1,Japalpur,JS-335,0,31.9,25.4,91.3,68.7,1,17.8,1.8,Charcoal Rot,,
2024,36,02-09-2024 to 08-09-2024,2,Japalpur,JS-335,5,32.7,25.4,91.1,67.7,2,17.2,1.52,Charcoal Rot,,
2024,37,09-09-2024 to 15-09-2024,3,Japalpur,JS-335,12,30,24.2,91.7,76,3,184.8,3.05,Charcoal Rot,,
2024,38,16-09-2024 to 22-09-2024,4,Japalpur,JS-335,18,30.6,24.2,93.6,67.7,2,93.8,2.28,Charcoal Rot,,
2024,39,23-09-2024 to 29-09-2024,5,Japalpur,JS-335,18,31.6,25.2,91.1,71.1,2,10.8,2.01,Charcoal Rot,,
2024,29,15-07-2024 to 21-07-2024,1,Japalpur,JS-335,0.74,33.4,26.1,90.4,70,4,174.2,2.06,Yellow Mosaic Disease,,
2024,30,22-07-2024 to 28-07-2024,2,Japalpur,JS-335,2.26,28.6,24.8,95.6,89.4,6,197.8,3.16,Yellow Mosaic Disease,,
2024,31,29-07-2024 to 04-08-2024,3,Japalpur,JS-335,9.37,28.4,24.7,96,84,5,217.2,3.36,Yellow Mosaic Disease,,
2024,32,05-08-2024 to 11-08-2024,4,Japalpur,JS-335,21.39,29.2,24.6,94.1,81.6,2,58.6,2.3,Yellow Mosaic Disease,,
2024,33,12-08-2024 to 18-08-2024,5,Japalpur,JS-335,28.43,31.5,24.7,92.7,72.3,2,68.8,1.48,Yellow Mosaic Disease,,
2024,34,19-08-2024 to 25-08-2024,6,Japalpur,JS-335,29.56,31.3,24.8,93.3,75.3,4,91.2,1.37,Yellow Mosaic Disease,,
2024,35,26-08-2024 to 01-09-2024,7,Japalpur,JS-335,30.69,31.9,25.4,91.3,68.7,1,17.8,1.8,Yellow Mosaic Disease,,
2024,36,02-09-2024 to 08-09-2024,8,Japalpur,JS-335,31.67,32.7,25.4,91.1,67.7,2,17.2,1.52,Yellow Mosaic Disease,,
2024,37,09-09-2024 to 15-09-2024,9,Japalpur,JS-335,31.7,30,24.2,91.7,76,3,184.8,3.05,Yellow Mosaic Disease,,
2024,38,16-09-2024 to 22-09-2024,10,Japalpur,JS-335,31.86,30.6,24.2,93.6,67.7,2,93.8,2.28,Yellow Mosaic Disease,,
2024,33,12-08-2024 to 18-08-2024,1,Japalpur,JS-335,0,31.5,24.7,92.7,72.3,2,68.8,1.48,Rhizoctonia Aerial Blight,,
2024,34,19-08-2024 to 25-08-2024,2,Japalpur,JS-335,0.38,31.3,24.8,93.3,75.3,4,91.2,1.37,Rhizoctonia Aerial Blight,,
2024,35,26-08-2024 to 01-09-2024,3,Japalpur,JS-335,3.63,31.9,25.4,91.3,68.7,1,17.8,1.8,Rhizoctonia Aerial Blight,,
2024,36,02-09-2024 to 08-09-2024,4,Japalpur,JS-335,10.86,32.7,25.4,91.1,67.7,2,17.2,1.52,Rhizoctonia Aerial Blight,,
2024,37,09-09-2024 to 15-09-2024,5,Japalpur,JS-335,15.97,30,24.2,91.7,76,3,184.8,3.05,Rhizoctonia Aerial Blight,,
2024,38,16-09-2024 to 22-09-2024,6,Japalpur,JS-335,16.85,30.6,24.2,93.6,67.7,2,93.8,2.28,Rhizoctonia Aerial Blight,,
2024,30,22-07-2024 to 28-07-2024,1,Japalpur,JS-335,0,28.6,24.8,95.6,89.4,6,197.8,3.16,Anthracnose,,
2024,31,29-07-2024 to 04-08-2024,2,Japalpur,JS-335,0,28.4,24.7,96,84,5,217.2,3.36,Anthracnose,,
2024,32,05-08-2024 to 11-08-2024,3,Japalpur,JS-335,0,29.2,24.6,94.1,81.6,2,58.6,2.3,Anthracnose,,
2024,33,12-08-2024 to 18-08-2024,4,Japalpur,JS-335,0.49,31.5,24.7,92.7,72.3,2,68.8,1.48,Anthracnose,,
2024,34,19-08-2024 to 25-08-2024,5,Japalpur,JS-335,1,31.3,24.8,93.3,75.3,4,91.2,1.37,Anthracnose,,
2024,35,26-08-2024 to 01-09-2024,6,Japalpur,JS-335,4.08,31.9,25.4,91.3,68.7,1,17.8,1.8,Anthracnose,,
2024,36,02-09-2024 to 08-09-2024,7,Japalpur,JS-335,8.64,32.7,25.4,91.1,67.7,2,17.2,1.52,Anthracnose,,
2024,37,09-09-2024 to 15-09-2024,8,Japalpur,JS-335,10.92,30,24.2,91.7,76,3,184.8,3.05,Anthracnose,,
2024,38,16-09-2024 to 22-09-2024,9,Japalpur,JS-335,11.71,30.6,24.2,93.6,67.7,2,93.8,2.28,Anthracnose,,
2021,34,20-08-2021 to 26-08-2021,8,Jabalpur,Shivalik,0,30.7,24.7,87,67,0,2.2,4.3,Charcoal Rot,,
2021,35,27-08-2021 to 02-09-2021,9,Jabalpur,Shivalik,6.5,31.6,24.5,86,68,0,2.5,3.4,Charcoal Rot,,
2021,36,03-09-2021 to 09-09-2021,10,Jabalpur,Shivalik,17.5,31.4,24.1,91,78,4,35.7,3.5,Charcoal Rot,,
2021,37,10-09-2021 to 16-09-2021,11,Jabalpur,Shivalik,28.5,30,23.8,93,81,4,100.8,3,Charcoal Rot,,
2021,38,17-09-2021 to 23-09-2021,12,Jabalpur,Shivalik,45.5,30.9,23.6,89,68,2,16.3,3.1,Charcoal Rot,,
2021,39,24-09-2021 to 30-09-2021,13,Jabalpur,Shivalik,51,31.9,24.1,88,62,1,3.8,3.3,Charcoal Rot,,
2021,29,16-07-2021 to 22-07-2021,3,Jabalpur,Shivalik,0,33.4,25.4,84.1,70,3,35.4,3.9,Yellow Mosaic Disease,,
2021,30,23-07-2021 to 29-07-2021,4,Jabalpur,Shivalik,4.38,27.7,23.8,94.6,85.1,5,130.4,5.7,Yellow Mosaic Disease,,
2021,31,30-07-2021 to 05-08-2021,5,Jabalpur,Shivalik,13.39,26.8,23.4,91.1,84.1,6,43.7,8,Yellow Mosaic Disease,,
2021,32,06-08-2021 to 12-08-2021,6,Jabalpur,Shivalik,17.04,28.5,24.2,90,79,2,11.1,6.2,Yellow Mosaic Disease,,
2021,33,13-08-2021 to 19-08-2021,7,Jabalpur,Shivalik,20.92,32.6,24.7,89,71,3,42.3,3.3,Yellow Mosaic Disease,,
2021,34,20-08-2021 to 26-08-2021,8,Jabalpur,Shivalik,22.22,30.7,24.7,87,67,0,2.2,4.3,Yellow Mosaic Disease,,
2021,35,27-08-2021 to 02-09-2021,9,Jabalpur,Shivalik,22.71,31.6,24.5,86,68,0,2.5,3.4,Yellow Mosaic Disease,,
2021,36,03-09-2021 to 09-09-2021,10,Jabalpur,Shivalik,22.9,31.4,24.1,91,78,4,35.7,3.5,Yellow Mosaic Disease,,
2021,37,10-09-2021 to 16-09-2021,11,Jabalpur,Shivalik,22.96,30,23.8,93,81,4,100.8,3,Yellow Mosaic Disease,,
2021,33,13-08-2021 to 19-08-2021,7,Jabalpur,Shivalik,0,32.6,24.7,89,71,3,42.3,3.3,Rhizoctonia Aerial Blight,,
2021,34,20-08-2021 to 26-08-2021,8,Jabalpur,Shivalik,0.37,30.7,24.7,87,67,0,2.2,4.3,Rhizoctonia Aerial Blight,,
2021,35,27-08-2021 to 02-09-2021,9,Jabalpur,Shivalik,0.93,31.6,24.5,86,68,0,2.5,3.4,Rhizoctonia Aerial Blight,,
2021,36,03-09-2021 to 09-09-2021,10,Jabalpur,Shivalik,2.9,31.4,24.1,91,78,4,35.7,3.5,Rhizoctonia Aerial Blight,,
2021,37,10-09-2021 to 16-09-2021,11,Jabalpur,Shivalik,10.86,30,23.8,93,81,4,100.8,3,Rhizoctonia Aerial Blight,,
2021,38,17-09-2021 to 23-09-2021,12,Jabalpur,Shivalik,17.41,30.9,23.6,89,68,2,16.3,3.1,Rhizoctonia Aerial Blight,,
2021,31,30-07-2021 to 05-08-2021,5,Jabalpur,Shivalik,0,26.8,23.4,91.1,84.1,6,43.7,8,Anthracnose,,
2021,32,06-08-2021 to 12-08-2021,6,Jabalpur,Shivalik,0.89,28.5,24.2,90,79,2,11.1,6.2,Anthracnose,,
2021,33,13-08-2021 to 19-08-2021,7,Jabalpur,Shivalik,4.22,32.6,24.7,89,71,3,42.3,3.3,Anthracnose,,
2021,34,20-08-2021 to 26-08-2021,8,Jabalpur,Shivalik,8,30.7,24.7,87,67,0,2.2,4.3,Anthracnose,,
2021,35,27-08-2021 to 02-09-2021,9,Jabalpur,Shivalik,13.33,31.6,24.5,86,68,0,2.5,3.4,Anthracnose,,
2021,36,03-09-2021 to 09-09-2021,10,Jabalpur,Shivalik,19.56,31.4,24.1,91,78,4,35.7,3.5,Anthracnose,,
2021,37,10-09-2021 to 16-09-2021,11,Jabalpur,Shivalik,25.56,30,23.8,93,81,4,100.8,3,Anthracnose,,
2021,38,17-09-2021 to 23-09-2021,12,Jabalpur,Shivalik,29.56,30.9,23.6,89,68,2,16.3,3.1,Anthracnose,,
2021,39,24-09-2021 to 30-09-2021,13,Jabalpur,Shivalik,29.56,31.9,24.1,88,62,1,3.8,3.3,Anthracnose,,
2022,35,27-08-2022 to 02-09-2022,8,Jabalpur,Shivalik,0,31.3,24.1,90,67.9,3,97.5,3.4,Charcoal Rot,,
2022,36,03-09-2022 to 09-09-2022,9,Jabalpur,Shivalik,0,31.9,24.3,87.4,71.6,2,47,3,Charcoal Rot,,
2022,37,10-09-2022 to 16-09-2022,10,Jabalpur,Shivalik,0,30.5,24.2,90.6,79.4,4,118,5.4,Charcoal Rot,,
2022,38,17-09-2022 to 23-09-2022,11,Jabalpur,Shivalik,8,29.8,23.6,92.4,79,7,39.3,3.7,Charcoal Rot,,
2022,39,24-09-2022 to 30-09-2022,12,Jabalpur,Shivalik,13,30.4,22.3,91,64.7,0,0,3.4,Charcoal Rot,,
2022,40,01-10-2022 to 07-10-2022,13,Jabalpur,Shivalik,16.5,31.5,22.6,87.7,67.4,1,27.4,2.3,Charcoal Rot,,
2022,31,30-07-2022 to 05-08-2022,4,Jabalpur,Shivalik,0.99,31.8,25.2,87.9,66.7,2,16,3.5,Yellow Mosaic Disease,,
2022,32,06-08-2022 to 12-08-2022,5,Jabalpur,Shivalik,5.49,31.6,25,88.3,72.4,4,53.8,5.5,Yellow Mosaic Disease,,
2022,33,13-08-2022 to 19-08-2022,6,Jabalpur,Shivalik,17.1,29.4,24,89,75,4,135.7,6.1,Yellow Mosaic Disease,,
2022,34,20-08-2022 to 26-08-2022,7,Jabalpur,Shivalik,25.8,29,23.1,91.9,74.4,3,208.1,6,Yellow Mosaic Disease,,
2022,35,27-08-2022 to 02-09-2022,8,Jabalpur,Shivalik,29.44,31.3,24.1,90,67.9,3,97.5,3.4,Yellow Mosaic Disease,,
2022,36,03-09-2022 to 09-09-2022,9,Jabalpur,Shivalik,31.54,31.9,24.3,87.4,71.6,2,47,3,Yellow Mosaic Disease,,
2022,37,10-09-2022 to 16-09-2022,10,Jabalpur,Shivalik,31.85,30.5,24.2,90.6,79.4,4,118,5.4,Yellow Mosaic Disease,,
2022,38,17-09-2022 to 23-09-2022,11,Jabalpur,Shivalik,32.34,29.8,23.6,92.4,79,7,39.3,3.7,Yellow Mosaic Disease,,
2022,34,20-08-2022 to 26-08-2022,7,Jabalpur,Shivalik,0,29,23.1,91.9,74.4,3,208.1,6,Rhizoctonia Aerial Blight,,
2022,35,27-08-2022 to 02-09-2022,8,Jabalpur,Shivalik,0.8,31.3,24.1,90,67.9,3,97.5,3.4,Rhizoctonia Aerial Blight,,
2022,36,03-09-2022 to 09-09-2022,9,Jabalpur,Shivalik,5.56,31.9,24.3,87.4,71.6,2,47,3,Rhizoctonia Aerial Blight,,
2022,37,10-09-2022 to 16-09-2022,10,Jabalpur,Shivalik,9.75,30.5,24.2,90.6,79.4,4,118,5.4,Rhizoctonia Aerial Blight,,
2022,38,17-09-2022 to 23-09-2022,11,Jabalpur,Shivalik,19.75,29.8,23.6,92.4,79,7,39.3,3.7,Rhizoctonia Aerial Blight,,
2022,39,24-09-2022 to 30-09-2022,12,Jabalpur,Shivalik,21.97,30.4,22.3,91,64.7,0,0,3.4,Rhizoctonia Aerial Blight,,
2022,33,13-08-2022 to 19-08-2022,6,Jabalpur,Shivalik,0,29.4,24,89,75,4,135.7,6.1,Anthracnose,,
2022,34,20-08-2022 to 26-08-2022,7,Jabalpur,Shivalik,0.89,29,23.1,91.9,74.4,3,208.1,6,Anthracnose,,
2022,35,27-08-2022 to 02-09-2022,8,Jabalpur,Shivalik,4,31.3,24.1,90,67.9,3,97.5,3.4,Anthracnose,,
2022,36,03-09-2022 to 09-09-2022,9,Jabalpur,Shivalik,6.89,31.9,24.3,87.4,71.6,2,47,3,Anthracnose,,
2022,37,10-09-2022 to 16-09-2022,10,Jabalpur,Shivalik,11.11,30.5,24.2,90.6,79.4,4,118,5.4,Anthracnose,,
2022,38,17-09-2022 to 23-09-2022,11,Jabalpur,Shivalik,12.44,29.8,23.6,92.4,79,7,39.3,3.7,Anthracnose,,
2022,39,24-09-2022 to 30-09-2022,12,Jabalpur,Shivalik,13.11,30.4,22.3,91,64.7,0,0,3.4,Anthracnose,,
2022,40,01-10-2022 to 07-10-2022,13,Jabalpur,Shivalik,13.78,31.5,22.6,87.7,67.4,1,27.4,2.3,Anthracnose,,
2023,36,03-09-2023 to 09-09-2023,1,Jabalpur,Shivalik,0,32,24.5,88,77,4,158.4,3.9,Charcoal Rot,,
2023,37,10-09-2023 to 16-09-2023,2,Jabalpur,Shivalik,5,29.9,24.3,93,81,5,56.6,5.3,Charcoal Rot,,
2023,38,17-09-2023 to 23-09-2023,3,Jabalpur,Shivalik,15,31.6,24,87,66,2,20.5,2.9,Charcoal Rot,,
2023,39,24-09-2023 to 30-09-2023,4,Jabalpur,Shivalik,30.5,32.3,23.6,88,65,0,1.4,2.7,Charcoal Rot,,
2023,40,01-10-2023 to 07-10-2023,5,Jabalpur,Shivalik,30.5,31.9,20.6,83,57,0,0.6,3,Charcoal Rot,,
2023,31,30-07-2023 to 05-08-2023,1,Jabalpur,Shivalik,0,29,24.1,93,85,5,285.8,8.4,Yellow Mosaic Disease,,
2023,32,06-08-2023 to 12-08-2023,2,Jabalpur,Shivalik,1.6,29.4,24,89,70,2,23.6,6.4,Yellow Mosaic Disease,,
2023,33,13-08-2023 to 19-08-2023,3,Jabalpur,Shivalik,9.51,31.6,23.9,89,70,2,160.2,5.1,Yellow Mosaic Disease,,
2023,34,20-08-2023 to 26-08-2023,4,Jabalpur,Shivalik,22.34,29.9,24.3,87,75,3,25.1,5.3,Yellow Mosaic Disease,,
2023,35,27-08-2023 to 02-09-2023,5,Jabalpur,Shivalik,26.29,32.5,24.2,86,61,2,9.2,4.3,Yellow Mosaic Disease,,
2023,36,03-09-2023 to 09-09-2023,6,Jabalpur,Shivalik,28.27,32,24.5,88,77,4,158.4,3.9,Yellow Mosaic Disease,,
2023,37,10-09-2023 to 16-09-2023,7,Jabalpur,Shivalik,28.64,29.9,24.3,93,81,5,56.6,5.3,Yellow Mosaic Disease,,
2023,35,27-08-2023 to 02-09-2023,1,Jabalpur,Shivalik,1.98,32.5,24.2,86,61,2,9.2,4.3,Rhizoctonia Aerial Blight,,
2023,36,03-09-2023 to 09-09-2023,2,Jabalpur,Shivalik,8.46,32,24.5,88,77,4,158.4,3.9,Rhizoctonia Aerial Blight,,
2023,37,10-09-2023 to 16-09-2023,3,Jabalpur,Shivalik,15.74,29.9,24.3,93,81,5,56.6,5.3,Rhizoctonia Aerial Blight,,
2023,38,17-09-2023 to 23-09-2023,4,Jabalpur,Shivalik,32.34,31.6,24,87,66,2,20.5,2.9,Rhizoctonia Aerial Blight,,
2023,34,20-08-2023 to 26-08-2023,1,Jabalpur,Shivalik,0,29.9,24.3,87,75,3,25.1,5.3,Anthracnose,,
2023,35,27-08-2023 to 02-09-2023,2,Jabalpur,Shivalik,0,32.5,24.2,86,61,2,9.2,4.3,Anthracnose,,
2023,36,03-09-2023 to 09-09-2023,3,Jabalpur,Shivalik,1.11,32,24.5,88,77,4,158.4,3.9,Anthracnose,,
2023,37,10-09-2023 to 16-09-2023,4,Jabalpur,Shivalik,4.22,29.9,24.3,93,81,5,56.6,5.3,Anthracnose,,
2023,38,17-09-2023 to 23-09-2023,5,Jabalpur,Shivalik,6.44,31.6,24,87,66,2,20.5,2.9,Anthracnose,,
2023,39,24-09-2023 to 30-09-2023,6,Jabalpur,Shivalik,6.89,32.3,23.6,88,65,0,1.4,2.7,Anthracnose,,
2024,35,26-08-2024 to 01-09-2024,1,Japalpur,Shivalik,0,31.9,25.4,91.3,68.7,1,17.8,1.8,Charcoal Rot,,
2024,36,02-09-2024 to 08-09-2024,2,Japalpur,Shivalik,3.5,32.7,25.4,91.1,67.7,2,17.2,1.52,Charcoal Rot,,
2024,37,09-09-2024 to 15-09-2024,3,Japalpur,Shivalik,7,30,24.2,91.7,76,3,184.8,3.05,Charcoal Rot,,
2024,38,16-09-2024 to 22-09-2024,4,Japalpur,Shivalik,14.5,30.6,24.2,93.6,67.7,2,93.8,2.28,Charcoal Rot,,
2024,39,23-09-2024 to 29-09-2024,5,Japalpur,Shivalik,16.5,31.6,25.2,91.1,71.1,2,10.8,2.01,Charcoal Rot,,
2024,29,15-07-2024 to 21-07-2024,1,Japalpur,Shivalik,0,33.4,26.1,90.4,70,4,174.2,2.06,Yellow Mosaic Disease,,
2024,30,22-07-2024 to 28-07-2024,2,Japalpur,Shivalik,0.9,28.6,24.8,95.6,89.4,6,197.8,3.16,Yellow Mosaic Disease,,
2024,31,29-07-2024 to 04-08-2024,3,Japalpur,Shivalik,9.55,28.4,24.7,96,84,5,217.2,3.36,Yellow Mosaic Disease,,
2024,32,05-08-2024 to 11-08-2024,4,Japalpur,Shivalik,19.24,29.2,24.6,94.1,81.6,2,58.6,2.3,Yellow Mosaic Disease,,
2024,33,12-08-2024 to 18-08-2024,5,Japalpur,Shivalik,26.32,31.5,24.7,92.7,72.3,2,68.8,1.48,Yellow Mosaic Disease,,
2024,34,19-08-2024 to 25-08-2024,6,Japalpur,Shivalik,28.4,31.3,24.8,93.3,75.3,4,91.2,1.37,Yellow Mosaic Disease,,
2024,35,26-08-2024 to 01-09-2024,7,Japalpur,Shivalik,29.02,31.9,25.4,91.3,68.7,1,17.8,1.8,Yellow Mosaic Disease,,
2024,36,02-09-2024 to 08-09-2024,8,Japalpur,Shivalik,29.05,32.7,25.4,91.1,67.7,2,17.2,1.52,Yellow Mosaic Disease,,
2024,37,09-09-2024 to 15-09-2024,9,Japalpur,Shivalik,29.22,30,24.2,91.7,76,3,184.8,3.05,Yellow Mosaic Disease,,
2024,38,16-09-2024 to 22-09-2024,10,Japalpur,Shivalik,29.22,30.6,24.2,93.6,67.7,2,93.8,2.28,Yellow Mosaic Disease,,
2024,33,12-08-2024 to 18-08-2024,1,Japalpur,Shivalik,0,31.5,24.7,92.7,72.3,2,68.8,1.48,Rhizoctonia Aerial Blight,,
2024,34,19-08-2024 to 25-08-2024,2,Japalpur,Shivalik,1.9,31.3,24.8,93.3,75.3,4,91.2,1.37,Rhizoctonia Aerial Blight,,
2024,35,26-08-2024 to 01-09-2024,3,Japalpur,Shivalik,4.8,31.9,25.4,91.3,68.7,1,17.8,1.8,Rhizoctonia Aerial Blight,,
2024,36,02-09-2024 to 08-09-2024,4,Japalpur,Shivalik,11.93,32.7,25.4,91.1,67.7,2,17.2,1.52,Rhizoctonia Aerial Blight,,
2024,37,09-09-2024 to 15-09-2024,5,Japalpur,Shivalik,18.85,30,24.2,91.7,76,3,184.8,3.05,Rhizoctonia Aerial Blight,,
2024,38,16-09-2024 to 22-09-2024,6,Japalpur,Shivalik,24.78,30.6,24.2,93.6,67.7,2,93.8,2.28,Rhizoctonia Aerial Blight,,
2024,30,22-07-2024 to 28-07-2024,1,Japalpur,Shivalik,0,28.6,24.8,95.6,89.4,6,197.8,3.16,Anthracnose,,
2024,31,29-07-2024 to 04-08-2024,2,Japalpur,Shivalik,0,28.4,24.7,96,84,5,217.2,3.36,Anthracnose,,
2024,32,05-08-2024 to 11-08-2024,3,Japalpur,Shivalik,0,29.2,24.6,94.1,81.6,2,58.6,2.3,Anthracnose,,
2024,33,12-08-2024 to 18-08-2024,4,Japalpur,Shivalik,0,31.5,24.7,92.7,72.3,2,68.8,1.48,Anthracnose,,
2024,34,19-08-2024 to 25-08-2024,5,Japalpur,Shivalik,0,31.3,24.8,93.3,75.3,4,91.2,1.37,Anthracnose,,
2024,35,26-08-2024 to 01-09-2024,6,Japalpur,Shivalik,0.33,31.9,25.4,91.3,68.7,1,17.8,1.8,Anthracnose,,
2024,36,02-09-2024 to 08-09-2024,7,Japalpur,Shivalik,3.44,32.7,25.4,91.1,67.7,2,17.2,1.52,Anthracnose,,
2024,37,09-09-2024 to 15-09-2024,8,Japalpur,Shivalik,6.29,30,24.2,91.7,76,3,184.8,3.05,Anthracnose,,
2024,38,16-09-2024 to 22-09-2024,9,Japalpur,Shivalik,9.13,30.6,24.2,93.6,67.7,2,93.8,2.28,Anthracnose,,
2021,34,20-08-2021 to 26-08-2021,8,Jabalpur,JS93-05,0,30.7,24.7,87,67,0,2.2,4.3,Charcoal Rot,,
2021,35,27-08-2021 to 02-09-2021,9,Jabalpur,JS93-05,6.5,31.6,24.5,86,68,0,2.5,3.4,Charcoal Rot,,
2021,36,03-09-2021 to 09-09-2021,10,Jabalpur,JS93-05,28,31.4,24.1,91,78,4,35.7,3.5,Charcoal Rot,,
2021,37,10-09-2021 to 16-09-2021,11,Jabalpur,JS93-05,42.5,30,23.8,93,81,4,100.8,3,Charcoal Rot,,
2021,38,17-09-2021 to 23-09-2021,12,Jabalpur,JS93-05,46,30.9,23.6,89,68,2,16.3,3.1,Charcoal Rot,,
2021,39,24-09-2021 to 30-09-2021,13,Jabalpur,JS93-05,0,31.9,24.1,88,62,1,3.8,3.3,Charcoal Rot,,
2021,29,16-07-2021 to 22-07-2021,3,Jabalpur,JS93-05,0.43,33.4,25.4,84.1,70,3,35.4,3.9,Yellow Mosaic Disease,,
2021,30,23-07-2021 to 29-07-2021,4,Jabalpur,JS93-05,7.28,27.7,23.8,94.6,85.1,5,130.4,5.7,Yellow Mosaic Disease,,
2021,31,30-07-2021 to 05-08-2021,5,Jabalpur,JS93-05,18.33,26.8,23.4,91.1,84.1,6,43.7,8,Yellow Mosaic Disease,,
2021,32,06-08-2021 to 12-08-2021,6,Jabalpur,JS93-05,27.47,28.5,24.2,90,79,2,11.1,6.2,Yellow Mosaic Disease,,
2021,33,13-08-2021 to 19-08-2021,7,Jabalpur,JS93-05,30.62,32.6,24.7,89,71,3,42.3,3.3,Yellow Mosaic Disease,,
2021,34,20-08-2021 to 26-08-2021,8,Jabalpur,JS93-05,31.66,30.7,24.7,87,67,0,2.2,4.3,Yellow Mosaic Disease,,
2021,35,27-08-2021 to 02-09-2021,9,Jabalpur,JS93-05,31.97,31.6,24.5,86,68,0,2.5,3.4,Yellow Mosaic Disease,,
2021,36,03-09-2021 to 09-09-2021,10,Jabalpur,JS93-05,31.79,31.4,24.1,91,78,4,35.7,3.5,Yellow Mosaic Disease,,
2021,37,10-09-2021 to 16-09-2021,11,Jabalpur,JS93-05,0,30,23.8,93,81,4,100.8,3,Yellow Mosaic Disease,,
2021,33,13-08-2021 to 19-08-2021,7,Jabalpur,JS93-05,0.31,32.6,24.7,89,71,3,42.3,3.3,Rhizoctonia Aerial Blight,,
2021,34,20-08-2021 to 26-08-2021,8,Jabalpur,JS93-05,0.99,30.7,24.7,87,67,0,2.2,4.3,Rhizoctonia Aerial Blight,,
2021,35,27-08-2021 to 02-09-2021,9,Jabalpur,JS93-05,1.42,31.6,24.5,86,68,0,2.5,3.4,Rhizoctonia Aerial Blight,,
2021,36,03-09-2021 to 09-09-2021,10,Jabalpur,JS93-05,2.9,31.4,24.1,91,78,4,35.7,3.5,Rhizoctonia Aerial Blight,,
2021,37,10-09-2021 to 16-09-2021,11,Jabalpur,JS93-05,5.86,30,23.8,93,81,4,100.8,3,Rhizoctonia Aerial Blight,,
2021,38,17-09-2021 to 23-09-2021,12,Jabalpur,JS93-05,0,30.9,23.6,89,68,2,16.3,3.1,Rhizoctonia Aerial Blight,,
2021,31,30-07-2021 to 05-08-2021,5,Jabalpur,JS93-05,0.67,26.8,23.4,91.1,84.1,6,43.7,8,Anthracnose,,
2021,32,06-08-2021 to 12-08-2021,6,Jabalpur,JS93-05,4,28.5,24.2,90,79,2,11.1,6.2,Anthracnose,,
2021,33,13-08-2021 to 19-08-2021,7,Jabalpur,JS93-05,10.67,32.6,24.7,89,71,3,42.3,3.3,Anthracnose,,
2021,34,20-08-2021 to 26-08-2021,8,Jabalpur,JS93-05,21.11,30.7,24.7,87,67,0,2.2,4.3,Anthracnose,,
2021,35,27-08-2021 to 02-09-2021,9,Jabalpur,JS93-05,28.22,31.6,24.5,86,68,0,2.5,3.4,Anthracnose,,
2021,36,03-09-2021 to 09-09-2021,10,Jabalpur,JS93-05,33.78,31.4,24.1,91,78,4,35.7,3.5,Anthracnose,,
2021,37,10-09-2021 to 16-09-2021,11,Jabalpur,JS93-05,39.11,30,23.8,93,81,4,100.8,3,Anthracnose,,
2021,38,17-09-2021 to 23-09-2021,12,Jabalpur,JS93-05,0,30.9,23.6,89,68,2,16.3,3.1,Anthracnose,,
2021,39,24-09-2021 to 30-09-2021,13,Jabalpur,JS93-05,0,31.9,24.1,88,62,1,3.8,3.3,Anthracnose,,
2022,35,27-08-2022 to 02-09-2022,8,Jabalpur,JS93-05,0,31.3,24.1,90,67.9,3,97.5,3.4,Charcoal Rot,,
2022,36,03-09-2022 to 09-09-2022,9,Jabalpur,JS93-05,0,31.9,24.3,87.4,71.6,2,47,3,Charcoal Rot,,
2022,37,10-09-2022 to 16-09-2022,10,Jabalpur,JS93-05,13.5,30.5,24.2,90.6,79.4,4,118,5.4,Charcoal Rot,,
2022,38,17-09-2022 to 23-09-2022,11,Jabalpur,JS93-05,33,29.8,23.6,92.4,79,7,39.3,3.7,Charcoal Rot,,
2022,39,24-09-2022 to 30-09-2022,12,Jabalpur,JS93-05,70.5,30.4,22.3,91,64.7,0,0,3.4,Charcoal Rot,,
2022,40,01-10-2022 to 07-10-2022,13,Jabalpur,JS93-05,0,31.5,22.6,87.7,67.4,1,27.4,2.3,Charcoal Rot,,
2022,31,30-07-2022 to 05-08-2022,4,Jabalpur,JS93-05,2.59,31.8,25.2,87.9,66.7,2,16,3.5,Yellow Mosaic Disease,,
2022,32,06-08-2022 to 12-08-2022,5,Jabalpur,JS93-05,10.25,31.6,25,88.3,72.4,4,53.8,5.5,Yellow Mosaic Disease,,
